date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:25:47	29044/29044	---M--	200	added ('OK')	image/png	etag:%221e9ddc30499b6870dc3bfda7c1e08053%22	https://trawind-html.vercel.app/assets/404-a17852bf.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/404-a17852bf.png	(from https://trawind-html.vercel.app/404.html)
13:25:47	328/328	---M--	200	added ('OK')	application/javascript	etag:%2289148769f6ada21249c111d33b7d306e%22	https://trawind-html.vercel.app/assets/js/loader.js	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/js/loader.js	(from https://trawind-html.vercel.app/404.html)
13:25:48	195183/195183	---M--	200	added ('OK')	image/png	etag:%22105861db7c1363a75685681500bf4b8e%22	https://trawind-html.vercel.app/assets/mosque-0a406687.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/mosque-0a406687.png	(from https://trawind-html.vercel.app/tour.html)
13:25:48	174420/174420	---M--	200	added ('OK')	image/png	etag:%2263067939fa24201b77dfaf3e3966adee%22	https://trawind-html.vercel.app/assets/twilight-fe28c082.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/twilight-fe28c082.png	(from https://trawind-html.vercel.app/tour.html)
13:25:48	253057/253057	---M--	200	added ('OK')	image/png	etag:%22bc821e07330f9eb871f049f82cbd6145%22	https://trawind-html.vercel.app/assets/safari-bf74da4e.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/safari-bf74da4e.png	(from https://trawind-html.vercel.app/tour.html)
13:25:49	676825/676825	---M--	200	added ('OK')	image/png	etag:%2224b7f4bb7dc8f0b377699c8bdc102c19%22	https://trawind-html.vercel.app/assets/images/tdetail1.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/images/tdetail1.png	(from https://trawind-html.vercel.app/tourDetails.html)
13:25:49	676825/676825	---M--	200	added ('OK')	image/png	etag:%2224b7f4bb7dc8f0b377699c8bdc102c19%22	https://trawind-html.vercel.app/assets/tdetail1-6a59404d.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/tdetail1-6a59404d.png	(from https://trawind-html.vercel.app/tourDetails.html)
13:25:50	321048/321048	---M--	200	added ('OK')	image/png	etag:%22c6e01f2b0102b0e503cac8d2ad98c243%22	https://trawind-html.vercel.app/assets/images/tdetail2.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/images/tdetail2.png	(from https://trawind-html.vercel.app/tourDetails.html)
13:25:50	321048/321048	---M--	200	added ('OK')	image/png	etag:%22c6e01f2b0102b0e503cac8d2ad98c243%22	https://trawind-html.vercel.app/assets/tdetail2-28a74d75.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/tdetail2-28a74d75.png	(from https://trawind-html.vercel.app/tourDetails.html)
13:25:50	193992/193992	---M--	200	added ('OK')	image/png	etag:%2297c4817f2fa399bdd7f06c61b7a8fa27%22	https://trawind-html.vercel.app/assets/images/tdetail3.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/images/tdetail3.png	(from https://trawind-html.vercel.app/tourDetails.html)
13:25:51	193992/193992	---M--	200	added ('OK')	image/png	etag:%2297c4817f2fa399bdd7f06c61b7a8fa27%22	https://trawind-html.vercel.app/assets/tdetail3-d48ca35a.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/tdetail3-d48ca35a.png	(from https://trawind-html.vercel.app/tourDetails.html)
13:25:51	213177/213177	---M--	200	added ('OK')	image/png	etag:%229e3e27d9906ff67d373b49ec1d93d9f9%22	https://trawind-html.vercel.app/assets/images/tdetail4.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/images/tdetail4.png	(from https://trawind-html.vercel.app/tourDetails.html)
13:25:51	213177/213177	---M--	200	added ('OK')	image/png	etag:%229e3e27d9906ff67d373b49ec1d93d9f9%22	https://trawind-html.vercel.app/assets/tdetail4-0d873b52.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/tdetail4-0d873b52.png	(from https://trawind-html.vercel.app/tourDetails.html)
13:25:52	212144/212144	---M--	200	added ('OK')	image/png	etag:%226009293e60ca16a033c095b0f168ebbd%22	https://trawind-html.vercel.app/assets/images/tdetail5.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/images/tdetail5.png	(from https://trawind-html.vercel.app/tourDetails.html)
13:25:52	212144/212144	---M--	200	added ('OK')	image/png	etag:%226009293e60ca16a033c095b0f168ebbd%22	https://trawind-html.vercel.app/assets/tdetail5-ac90692a.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/tdetail5-ac90692a.png	(from https://trawind-html.vercel.app/tourDetails.html)
13:25:52	11259/11259	---M--	200	added ('OK')	image/png	etag:%22330bab85f19e5cecaf4aaa1e265780d4%22	https://trawind-html.vercel.app/assets/mandy-f3600883.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/mandy-f3600883.png	(from https://trawind-html.vercel.app/tourDetails.html)
13:25:53	8679/8679	---M--	200	added ('OK')	image/png	etag:%220c079182498d417cf03335fc72e73761%22	https://trawind-html.vercel.app/assets/calvin-af4e4067.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/calvin-af4e4067.png	(from https://trawind-html.vercel.app/tourDetails.html)
13:25:54	216186/216186	---M--	200	added ('OK')	image/png	etag:%228505f188d2995bd522f6675e1064d10b%22	https://trawind-html.vercel.app/assets/femaleHicker-e2dd07e4.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/femaleHicker-e2dd07e4.png	(from https://trawind-html.vercel.app/blog.html)
13:25:54	136259/136259	---M--	200	added ('OK')	image/png	etag:%22d14fff9f8ea4d82d2359d021c2da9d93%22	https://trawind-html.vercel.app/assets/tips_hacks-1b6ecf97.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/tips_hacks-1b6ecf97.png	(from https://trawind-html.vercel.app/blog.html)
13:25:54	4300/4300	---M--	200	added ('OK')	image/png	etag:%2246e5725607b15a555360284f301a12e0%22	https://trawind-html.vercel.app/assets/profile5-a822c643.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/profile5-a822c643.png	(from https://trawind-html.vercel.app/blog.html)
13:25:55	174622/174622	---M--	200	added ('OK')	image/png	etag:%22702e163fab69d77b7082582a856518d5%22	https://trawind-html.vercel.app/assets/flights_hotels-bb1d23bb.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/flights_hotels-bb1d23bb.png	(from https://trawind-html.vercel.app/blog.html)
13:25:55	4290/4290	---M--	200	added ('OK')	image/png	etag:%22bafe6830b980d2ca8fb00686915fcf5b%22	https://trawind-html.vercel.app/assets/profile6-043eec55.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/profile6-043eec55.png	(from https://trawind-html.vercel.app/blog.html)
13:25:56	720255/720255	---M--	200	added ('OK')	image/png	etag:%22d75c963df698105e73b322e8af6ffb35%22	https://trawind-html.vercel.app/assets/austriabd-018fab94.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/austriabd-018fab94.png	(from https://trawind-html.vercel.app/blogDetails.html)
13:25:56	308091/308091	---M--	200	added ('OK')	image/png	etag:%22ccec7ffd7606024c92e297c7decad9b6%22	https://trawind-html.vercel.app/assets/bd1-67d27514.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/bd1-67d27514.png	(from https://trawind-html.vercel.app/blogDetails.html)
13:25:56	236588/236588	---M--	200	added ('OK')	image/png	etag:%224a29778a9ff5d3e7fe644b597a6c16ce%22	https://trawind-html.vercel.app/assets/bd2-7885982a.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/bd2-7885982a.png	(from https://trawind-html.vercel.app/blogDetails.html)
13:25:57	23134/23134	---M--	200	added ('OK')	image/png	etag:%22ae2c63eb48f841d0134615c60d607457%22	https://trawind-html.vercel.app/assets/BDhalf1-af67c150.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/BDhalf1-af67c150.png	(from https://trawind-html.vercel.app/blogDetails.html)
13:25:57	27152/27152	---M--	200	added ('OK')	image/png	etag:%2205d32e3126274d625bf73248ac7fbfe2%22	https://trawind-html.vercel.app/assets/BDhalf2-7d2802c5.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/BDhalf2-7d2802c5.png	(from https://trawind-html.vercel.app/blogDetails.html)
13:25:58	9869/9869	---M--	200	added ('OK')	image/png	etag:%227690039ead13ba957a6e391043a20a2e%22	https://trawind-html.vercel.app/assets/maurice-5f79183e.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/maurice-5f79183e.png	(from https://trawind-html.vercel.app/blogDetails.html)
13:26:00	10045/10045	---M--	200	added ('OK')	image/png	etag:%2267eb568b2197271a8f261cdc0e1c6d47%22	https://trawind-html.vercel.app/assets/eddie-d1d54a37.png	C:/Users/Prasanna%20Kumar/OneDrive/Desktop/projects/aaaaaaa/trawind-html.vercel.app/assets/eddie-d1d54a37.png	(from https://trawind-html.vercel.app/blogDetails.html)
13:26:01	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://cdn.jsdelivr.net/npm/remixicon/fonts/remixicon.css)
